timestamp_s,trajectory_phase,contact_flag,contact_area_m2,normal_force_n,tangential_force_x_n,tangential_force_y_n,tangential_force_z_n,slip_velocity_x_m_s,slip_velocity_y_m_s,slip_velocity_z_m_s,maximum_displacement_m,minimum_relative_tet_volume,inverted_tet_count
1.4,hold,1,2.0736316890589008e-05,0.10725240216020317,0.0006821937343626946,0.00012201355651052324,0.0,0.0,0.0,0.0,0.0005772771989583155,0.9294782098067809,0
1.4166666666666665,hold,1,2.0736312191149843e-05,0.10725215909309145,0.0006820650655694827,0.00012205283456537134,0.0,0.0,0.0,0.0,0.0005772772031935007,0.9294779486829492,0
1.4333333333333331,hold,1,2.0736315636165214e-05,0.10725176970301956,0.0006822408145998357,0.00012200836555661346,0.0,0.0,0.0,0.0,0.0005772772053112342,0.9294782571395191,0
1.4499999999999997,hold,1,2.0736317121066995e-05,0.10725207514805983,0.0006821951254776654,0.00012196482110478661,0.0,0.0,0.0,0.0,0.0005772772095469829,0.9294775609540443,0
1.4666666666666663,hold,1,2.073631642176398e-05,0.10725182350806636,0.0006820864065779086,0.00012198777431502534,0.0,0.0,0.0,0.0,0.0005772772010758612,0.9294781894635682,0
1.483333333333333,hold,1,2.0736314823599393e-05,0.10725123693567168,0.0006820852419120666,0.00012207334927233793,0.0,0.0,0.0,0.0,0.0005772772967470921,0.9294786187567171,0
1.4999999999999996,hold,1,2.0736312115409584e-05,0.1072513034403591,0.0006822030343107553,0.00012196866363597784,0.0,0.0,0.0,0.0,0.0005772772053112342,0.9294785535086565,0
1.5166666666666662,hold,1,2.073630982556424e-05,0.10725208904118,0.0006820676937870451,0.00012202591994479959,0.0,0.0,0.0,0.0,0.0005772772053112342,0.9294778133651278,0
1.5333333333333328,hold,1,2.073631422669628e-05,0.10725223448551247,0.0006821563551477209,0.00012200081606970111,0.0,0.0,0.0,0.0,0.0005772772095469829,0.9294780591588607,0
1.5499999999999994,hold,1,2.0736314126670218e-05,0.10725163384856803,0.0006820927661176886,0.00012208502222953513,0.0,0.0,0.0,0.0,0.0005772790575788758,0.9294770506259049,0
1.566666666666666,hold,1,2.0736319031389942e-05,0.1072524638339398,0.0006821659010667227,0.00012199198627162438,0.0,0.0,0.0,0.0,0.0005772772074290616,0.9294775469543327,0
1.5833333333333326,hold,1,2.0736314674351466e-05,0.1072514957939491,0.0006821570971533766,0.00012200508650268707,0.0,0.0,0.0,0.0,0.0005772772967470921,0.9294792169071147,0
1.5999999999999992,hold,1,2.073631835384044e-05,0.10725180014828165,0.0006820929770632903,0.00012199222181169013,0.0,0.0,0.0,0.0,0.0005772773009832157,0.9294788326315315,0
1.6166666666666658,hold,1,2.073631712260159e-05,0.10725247972139149,0.0006821783884931876,0.0001220106889601915,0.0,0.0,0.0,0.0,0.0005772772074290616,0.9294786486063692,0
1.6333333333333324,release,1,2.0727973973549934e-05,0.102277638035663,0.0006205186426137196,4.401521717381203e-05,0.0,-1.1531239247746213e-05,-5.15591667468356e-08,-5.853384170498675e-05,0.000562498790940039,0.9315872898940403,0
1.649999999999999,release,1,2.0710812349318997e-05,0.09377885069281128,0.0005164916149078928,-9.976064868799824e-05,0.0,-1.0451382206556167e-05,2.8401147637043384e-06,-5.792295265936276e-05,0.0005323051875405489,0.9357535967654934,0
1.6666666666666656,release,1,2.0694640078707246e-05,0.08532433589608553,0.00041480971272734115,-0.00023891174383162657,0.0,-9.204948787716341e-06,6.2021705509814365e-06,-5.723121661300754e-05,0.0005022130412617561,0.9392935690423673,0
1.6833333333333322,release,1,2.067931303949127e-05,0.07690495122364609,0.0003162674732497564,-0.0003695759410211226,0.0,-7.755575375638933e-06,1.0088596799823582e-05,-5.642782491159822e-05,0.00047237661656167817,0.9400455369165059,0
1.6999999999999988,release,1,2.0664701337343216e-05,0.06857889914738245,0.00022190185113405705,-0.0004912644904814007,0.0,-6.056805993888228e-06,1.4660639144195047e-05,-5.5493484327613306e-05,0.00044272633903609255,0.9407945800605402,0
1.7166666666666655,release,1,2.0650923253054212e-05,0.060355739256100924,0.00013219542774492882,-0.000604925310753198,0.0,-4.031098478673724e-06,2.0208596580446353e-05,-5.4388193229528686e-05,0.00041321579423348706,0.9416113711553872,0
1.733333333333332,release,1,2.0637981357486375e-05,0.05225030273033533,4.684300175898301e-05,-0.0007078299259731787,0.0,-1.5218481881866715e-06,2.705311155030297e-05,-5.304394629881402e-05,0.00038392717392325075,0.9424051769853743,0
1.7499999999999987,release,1,2.062587613864533e-05,0.04429607555479808,-3.5143706127537504e-05,-0.0007967415945006016,0.0,1.7609355602487035e-06,3.568501166385385e-05,-5.136213649025016e-05,0.00035492449757390786,0.9431368922041503,0
1.7666666666666653,release,1,2.0614653097317413e-05,0.03653180261089673,-0.00011189262749980357,-0.0008688013286636917,0.0,6.174841703915543e-06,4.6966609900096034e-05,-4.919032986011217e-05,0.00032621228647489707,0.943862877488379,0
