time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned UNFITTED (using wood),filt_learned UNFITTED (using wood),vel_learned UNFITTED (using wood)
14.3060,2,-130.795,12.51,-0.8,-1.06,3.2,18.7,18.65,6.7
14.3712,2,-130.784,12.52,-1.3,-1.18,0.2,18.3,18.40,-2.1
14.4361,2,-130.784,12.52,0.2,-0.18,9.3,19.6,19.42,12.8
14.5011,2,-130.805,12.50,-0.8,-0.46,1.0,18.7,18.95,-3.9
14.5714,2,-130.796,12.50,-1.3,-1.07,-5.1,18.3,18.33,-8.1
14.6311,2,-130.810,12.49,0.2,-0.25,5.5,19.6,19.33,11.5
14.6986,2,-130.800,12.50,-0.8,-0.56,-0.8,18.7,18.92,-3.5
14.7611,2,-130.807,12.49,-1.3,-1.11,-5.5,18.3,18.35,-8.1
14.8271,2,-130.788,12.51,-1.3,-1.35,-4.3,18.3,18.21,-3.0
14.8932,2,-130.787,12.51,-0.8,-1.02,1.5,18.7,18.63,4.7
14.9571,2,-130.797,12.50,-0.8,-0.83,2.3,18.7,18.76,2.5
15.0220,2,-130.795,12.51,-0.8,-0.77,1.5,18.7,18.76,0.4
15.0891,2,-130.808,12.49,-1.8,-1.51,-6.5,17.8,17.97,-9.9
15.1521,2,-130.790,12.51,0.2,-0.36,8.5,19.6,19.28,15.1
15.2180,2,-130.783,12.52,-1.3,-0.91,-2.1,18.3,18.57,-6.6
15.2849,2,-130.792,12.51,0.2,-0.12,6.8,19.6,19.41,9.7
15.3481,2,-130.798,12.50,0.2,0.23,6.0,19.6,19.68,5.3
15.4146,2,-130.787,12.51,-0.8,-0.44,-4.3,18.7,18.91,-8.9
15.4781,2,-130.793,12.51,-0.8,-0.78,-4.9,18.7,18.67,-4.7
15.5431,2,-130.810,12.49,-1.3,-1.25,-6.4,18.3,18.29,-5.6
15.6095,2,-130.774,12.53,-1.3,-1.39,-3.7,18.3,18.23,-1.7
15.6731,2,-130.788,12.51,-0.8,-1.01,2.3,18.7,18.64,4.9
15.7391,2,-130.807,12.49,-0.3,-0.44,6.4,19.2,19.15,7.3
15.8069,2,-130.789,12.51,-1.3,-0.99,-3.1,18.3,18.47,-7.4
15.8691,2,-130.810,12.49,-0.8,-0.90,-0.3,18.7,18.62,0.5
15.9356,2,-130.775,12.53,-0.3,-0.45,4.3,19.2,19.10,6.2
15.9991,2,-130.790,12.51,-0.8,-0.64,-0.3,18.7,18.84,-2.2
16.0641,2,-130.785,12.51,-0.8,-0.77,-1.4,18.7,18.72,-1.9
16.1337,2,-130.816,12.48,-1.3,-1.20,-4.7,18.3,18.32,-5.3
16.1951,2,-130.796,12.50,-0.3,-0.60,4.3,19.2,18.99,7.7
16.2601,2,-130.798,12.50,-0.8,-0.68,0.6,18.7,18.84,-0.6
16.3261,2,-130.810,12.49,-0.3,-0.38,3.3,19.2,19.12,3.5
16.3901,2,-130.821,12.48,-1.8,-1.41,-9.2,17.8,18.06,-13.1
16.4550,2,-130.795,12.51,-0.3,-0.71,4.0,19.2,18.89,8.4
16.5239,2,-130.783,12.52,0.2,0.06,8.9,19.6,19.60,10.1
16.5851,2,-130.773,12.53,-1.3,-0.83,-5.9,18.3,18.59,-11.3
16.6529,2,-130.797,12.50,-0.8,-0.90,-2.5,18.7,18.60,-1.5
16.7162,2,-130.775,12.53,-0.8,-0.86,-0.5,18.7,18.69,0.9
16.7811,2,-130.796,12.50,-0.3,-0.44,4.1,19.2,19.11,5.5
16.8473,2,-130.801,12.50,-0.3,-0.27,3.1,19.2,19.22,2.2
16.9112,2,-130.782,12.52,0.2,0.14,5.2,19.6,19.58,5.1
16.9761,2,-130.792,12.51,-0.3,-0.12,-0.9,19.2,19.28,-3.0
17.0437,2,-130.792,12.51,0.2,0.12,2.1,19.6,19.55,2.9
17.1071,2,-130.806,12.49,-1.8,-1.32,-14.2,17.8,18.12,-17.9
17.1721,2,-130.799,12.50,-0.3,-0.76,1.2,19.2,18.85,6.3
17.2416,2,-130.783,12.52,-2.3,-1.94,-11.6,17.4,17.64,-14.1
17.3021,2,-130.794,12.51,-1.8,-2.01,-5.0,17.8,17.66,-2.6
17.3679,2,-130.800,12.50,-0.8,-1.15,7.2,18.7,18.55,10.9
17.4321,2,-130.797,12.50,-0.8,-0.77,6.3,18.7,18.81,5.2
17.4971,2,-130.795,12.51,-1.3,-1.09,-1.2,18.3,18.41,-4.2
17.5642,2,-130.797,12.50,-0.3,-0.49,5.8,19.2,19.03,7.2
17.6281,2,-130.807,12.49,0.2,0.13,8.3,19.6,19.60,8.7
17.6930,2,-130.788,12.51,-1.8,-1.24,-11.6,17.8,18.17,-16.8
17.7600,2,-130.814,12.49,-0.8,-1.09,-1.9,18.7,18.49,1.4
17.8231,2,-130.802,12.50,-0.3,-0.52,5.2,19.2,19.08,7.9
17.8881,2,-130.775,12.53,-1.8,-1.43,-7.6,17.8,18.09,-11.4
17.9581,2,-130.808,12.49,-0.3,-0.65,5.5,19.2,18.93,8.8
18.0193,2,-130.786,12.51,-1.3,-1.06,-2.3,18.3,18.47,-4.3
18.0859,2,-130.783,12.52,-1.8,-1.67,-7.0,17.8,17.88,-8.1
